"clust_id","vacancy_id"
"32733",7,493926
"32734",16,3144416
"32735",16,8895356
"32736",4,5873606
"32737",1,4268696
"32738",21,4995595
"32739",29,6942775
"32740",29,4157926
"32741",16,1737295
"32742",7,9087316
"32743",3,7803765
"32744",23,3693606
"32745",23,8549995
"32746",12,7896396
"32747",23,3757156
"32748",14,6017046
"32749",13,3413876
"32750",2,7417426
"32751",3,6303576
"32752",27,6417116
"32753",29,6873175
"32754",11,6549556
"32755",2,5191486
"32756",21,4731616
"32757",21,272536
"32758",29,280996
"32759",1,8264466
"32760",3,3170746
"32761",14,3158686
"32762",8,9237275
"32763",14,1149786
"32764",1,2603386
"32765",15,302236
"32766",2,6317516
"32767",13,7403076
"32768",25,7993685
"32769",7,3561236
"32770",14,2362156
"32771",29,2877776
"32772",9,5684976
"32773",20,464906
"32774",28,6821326
"32775",13,6696366
"32776",26,4859595
"32777",26,632775
"32778",26,688946
"32779",25,9959936
"32780",11,8776206
"32781",27,8390316
"32782",22,5387586
"32783",19,1474626
"32784",11,9210276
"32785",9,8745186
"32786",7,8173306
"32787",29,3169346
"32788",29,6173496
"32789",18,7307285
"32790",22,5744616
"32791",24,9458395
"32792",4,7430075
"32793",7,1186286
"32794",13,9044476
"32795",23,1886576
"32796",3,4517626
"32797",8,4645316
"32798",29,8114106
"32799",27,1720976
"32800",14,813046
"32801",18,4744326
"32802",12,739166
"32803",11,1899886
"32804",24,6937986
"32805",3,5615007
"32806",24,193206
"32807",12,1004256
"32808",25,2068116
"32809",24,4295446
"32810",25,1074406
"32811",29,6697885
"32812",7,3434596
"32813",11,8771007
"32814",13,1168865
"32815",29,5444436
"32816",14,6136096
"32817",7,2335765
"32818",11,2218775
"32819",13,9407166
"32820",1,9451085
"32821",23,6072495
"32822",3,8035276
"32823",13,6457665
"32824",11,3021806
"32825",13,6278075
"32826",1,9646995
"32827",20,7691685
"32828",22,404606
"32829",4,6160506
"32830",4,3917286
"32831",15,6166406
"32832",29,7433146
"32833",20,9327895
"32834",25,1152916
"32835",18,9319416
"32836",11,8691207
"32837",29,9726785
"32838",4,5940836
"32839",24,5277936
"32840",28,7263726
"32841",22,872446
"32842",23,3464116
"32843",29,4293307
"32844",29,8660436
"32845",28,1023236
"32846",3,8077475
"32847",20,1213586
"32848",19,3227726
"32849",29,768096
"32850",2,2174116
"32851",23,6933436
"32852",23,4575696
"32853",13,6088766
"32854",13,2445995
"32855",12,889366
"32856",13,8595536
"32857",18,786926
"32858",12,9824416
"32859",4,7170675
"32860",23,3966356
"32861",24,1356236
"32862",2,2289575
"32863",21,6611775
"32864",3,7118776
"32865",1,4172716
"32866",21,8597376
"32867",3,8999356
"32868",23,962206
"32869",16,5276436
"32870",2,4011756
"32871",21,970466
"32872",21,6946546
"32873",29,9325646
"32874",26,8493756
"32875",28,1463236
"32876",15,365726
"32877",21,9488876
"32878",13,992076
"32879",11,1431195
"32880",20,6652875
"32881",20,5559206
"32882",2,3360556
"32883",24,2399256
"32884",7,7032606
"32885",16,4050956
"32886",26,3190746
"32887",7,1845946
"32888",21,7204716
"32889",25,4302976
"32890",3,6359686
"32891",3,2939336
"32892",23,2294906
"32893",16,3265116
"32894",17,6728685
"32895",3,4043186
"32896",2,1773126
"32897",14,7591686
"32898",29,3521066
"32899",11,3604546
"32900",24,2708036
"32901",12,6562406
"32902",24,2183416
"32903",13,9407076
"32904",25,9836416
"32905",20,9707307
"32906",14,3187686
"32907",16,7837436
"32908",25,6320446
"32909",7,6483896
"32910",20,424916
"32911",1,2619765
"32912",29,6502286
"32913",24,4619876
"32914",20,3273196
"32915",25,3222526
"32916",24,9306506
"32917",13,255775
"32918",16,8656095
"32919",1,9990496
"32920",16,6056107
"32921",21,8006075
"32922",29,4106426
"32923",27,7590316
"32924",20,2031196
"32925",4,5352656
"32926",18,5659016
"32927",24,7846766
"32928",20,7924406
"32929",16,992176
"32930",22,748776
"32931",7,2648036
"32932",19,1011995
"32933",29,8972865
"32934",13,382076
"32935",7,8585556
"32936",4,8448965
"32937",12,3909796
"32938",3,2595116
"32939",4,3302376
"32940",26,7060706
"32941",16,7589186
"32942",16,7174376
"32943",1,9989585
"32944",13,9429876
"32945",11,1979275
"32946",13,4723066
"32947",25,7159106
"32948",23,9368785
"32949",13,375866
"32950",29,5658136
"32951",24,8205996
"32952",23,4133006
"32953",29,8612136
"32954",22,6709346
"32955",13,5261576
"32956",3,1916346
"32957",13,6377276
"32958",26,1992526
"32959",29,1418046
"32960",12,6811826
"32961",4,3366456
"32962",3,823075
"32963",27,2140906
"32964",21,681136
"32965",21,2625006
"32966",13,8386446
"32967",21,9569985
"32968",11,8781185
"32969",11,4413746
"32970",9,6994976
"32971",16,2146075
"32972",9,5025186
"32973",23,5504395
"32974",18,1314336
"32975",24,4420356
"32976",25,9297546
"32977",16,6302596
"32978",25,7667496
"32979",3,4662346
"32980",1,9481506
"32981",17,6398685
"32982",22,3607006
"32983",7,1298636
"32984",27,8818196
"32985",16,9357775
"32986",16,1548186
"32987",1,5649156
"32988",29,9281126
"32989",25,8970385
"32990",23,7414926
"32991",3,5052275
"32992",29,224175
"32993",29,3102776
"32994",29,5505756
"32995",16,489046
"32996",29,2070195
"32997",20,2303756
"32998",20,1188496
"32999",18,3514336
"33000",13,4351776
"33001",10,860095
"33002",28,5274236
"33003",25,2292376
"33004",24,9379036
"33005",1,6300765
"33006",7,1795007
"33007",21,6241665
"33008",1,3332795
"33009",17,8428685
"33010",3,8710686
"33011",26,3480796
"33012",4,3539585
"33013",1,3305096
"33014",14,786046
"33015",16,8232146
"33016",24,658395
"33017",16,1727746
"33018",20,7570256
"33019",11,5359576
"33020",20,9227286
"33021",24,6282146
"33022",25,6958595
"33023",21,122965
"33024",29,797336
"33025",4,1999995
"33026",26,6259026
"33027",7,6842275
"33028",8,4667585
"33029",13,4209876
"33030",12,4425485
"33031",6,4714646
"33032",10,8554865
"33033",23,7074495
"33034",7,1648016
"33035",1,3670116
"33036",3,878895
"33037",25,7177075
"33038",24,3226396
"33039",12,7126536
"33040",28,2508726
"33041",11,8741695
"33042",5,1316916
"33043",23,4282366
"33044",20,5250136
"33045",27,3037475
"33046",20,3215416
"33047",3,8027385
"33048",9,6599286
"33049",7,3077266
"33050",13,9534575
"33051",24,8210716
"33052",10,6844865
"33053",6,4346176
"33054",25,9685876
"33055",20,5221285
"33056",25,32395
"33057",1,3711226
"33058",25,4569665
"33059",3,7831195
"33060",4,7866756
"33061",4,4473775
"33062",24,4989576
"33063",1,5440266
"33064",24,6070146
"33065",24,5300546
"33066",21,1100636
"33067",14,3961666
"33068",28,7521326
"33069",4,6110206
"33070",13,8745995
"33071",7,8050665
"33072",23,193146
"33073",3,148985
"33074",16,4797976
"33075",13,789876
"33076",19,7149895
"33077",8,1268395
"33078",21,8325016
"33079",11,977296
"33080",13,3112895
"33081",7,813307
"33082",22,4721666
"33083",16,2355106
"33084",7,5023195
"33085",25,4906886
"33086",21,9477696
"33087",4,76485
"33088",27,8860975
"33089",16,2307885
"33090",11,4890475
"33091",23,8994295
"33092",29,9975526
"33093",4,5407895
"33094",3,5057846
"33095",5,3826686
"33096",11,9643306
"33097",13,8329076
"33098",25,6581696
"33099",19,8602076
"33100",23,7827085
"33101",16,509026
"33102",7,5268936
"33103",29,237506
"33104",16,7627585
"33105",25,7238156
"33106",4,5608965
"33107",26,2134595
"33108",29,6088975
"33109",4,6790266
"33110",1,7788296
"33111",3,8580556
"33112",3,2976496
"33113",24,4801485
"33114",6,6131956
"33115",13,9167965
"33116",3,1546675
"33117",3,929085
"33118",17,1716985
"33119",21,1308007
"33120",30,8830326
"33121",4,4354295
"33122",21,5255206
"33123",1,8443095
"33124",7,5286316
"33125",11,927985
"33126",23,2188975
"33127",11,663786
"33128",1,1521375
"33129",11,7712785
"33130",3,6985085
"33131",3,8118356
"33132",27,2606766
"33133",8,3548285
"33134",7,5667376
"33135",3,3934276
"33136",13,332876
"33137",4,135275
"33138",29,4813395
"33139",22,9001895
"33140",11,8459207
"33141",21,2144016
"33142",25,4496085
"33143",23,1689136
"33144",29,8471207
"33145",20,5516766
"33146",25,6727296
"33147",23,5949836
"33148",13,6757676
"33149",12,9206106
"33150",23,3514975
"33151",4,5085086
"33152",29,7450726
"33153",23,6195395
"33154",26,3804156
"33155",1,5505916
"33156",20,6290307
"33157",17,1346985
"33158",26,4137656
"33159",16,8298885
"33160",24,339176
"33161",22,4415376
"33162",1,7161596
"33163",16,1248765
"33164",11,7849406
"33165",2,910146
"33166",3,3953926
"33167",5,6707006
"33168",23,4416706
"33169",6,4920666
"33170",16,8615316
"33171",29,4917006
"33172",26,4432776
"33173",3,6137436
"33174",25,5375316
"33175",5,9827006
"33176",1,9432866
"33177",21,5005375
"33178",24,1619036
"33179",1,2695996
"33180",13,5383676
"33181",16,6587495
"33182",29,5613686
"33183",21,2635036
"33184",10,9764865
"33185",4,13975
"33186",29,6168896
"33187",16,3528386
"33188",3,6145685
"33189",14,5797296
"33190",16,2641575
"33191",21,2649307
"33192",20,4221916
"33193",11,8447695
"33194",30,9479226
"33195",13,1601776
"33196",9,551196
"33197",13,6525866
"33198",18,3114336
"33199",16,2818666
"33200",4,2348476
"33201",22,8239916
"33202",4,6306716
"33203",22,4139476
"33204",23,753307
"33205",4,1644446
"33206",25,7230736
"33207",4,6883466
"33208",1,687006
"33209",25,7007056
"33210",1,7182426
"33211",29,4022816
"33212",29,7300995
"33213",26,2384795
"33214",29,5261785
"33215",1,5386116
"33216",21,2587166
"33217",14,9748686
"33218",4,7404506
"33219",4,5387856
"33220",1,1039206
"33221",1,4425486
"33222",13,70206
"33223",1,6031326
"33224",23,2700616
"33225",7,7757916
"33226",2,5139646
"33227",2,3151086
"33228",7,721546
"33229",23,1801326
"33230",3,9616116
"33231",20,3533096
"33232",25,5572796
"33233",11,1392406
"33234",22,6080156
"33235",25,670676
"33236",21,5435126
"33237",11,2858386
"33238",4,1535306
"33239",21,2920375
"33240",1,6789885
"33241",24,3857246
"33242",11,3140016
"33243",11,6361326
"33244",11,4905106
"33245",11,6370785
"33246",29,5309865
"33247",17,612285
"33248",4,3154096
"33249",2,8412806
"33250",22,3129796
"33251",24,3595765
"33252",22,7766636
"33253",29,6740346
"33254",2,6704216
"33255",13,8478376
"33256",22,3022676
"33257",28,6973726
"33258",13,3996176
"33259",29,3706156
"33260",11,782476
"33261",21,4265606
"33262",20,9330106
"33263",25,6157185
"33264",16,9998016
"33265",8,9427395
"33266",29,5374436
"33267",19,2956275
"33268",11,1958946
"33269",20,2156106
"33270",25,4743676
"33271",24,161796
"33272",20,5837965
"33273",9,6145386
"33274",24,133585
"33275",13,868376
"33276",20,4064446
"33277",16,9913296
"33278",4,8083496
"33279",20,3752146
"33280",4,4041007
"33281",22,5343216
"33282",11,357185
"33283",13,9057276
"33284",3,150376
"33285",8,3551576
"33286",1,9441846
"33287",16,3560226
"33288",23,6154646
"33289",12,4573206
"33290",29,8575326
"33291",21,4114766
"33292",13,3831256
"33293",18,5275195
"33294",30,8948886
"33295",25,1676185
"33296",3,1734665
"33297",16,9559916
"33298",24,6984646
"33299",12,4954826
"33300",22,2268736
"33301",6,7966376
"33302",13,8458076
"33303",14,5226116
"33304",6,5620926
"33305",3,6050546
"33306",28,7193236
"33307",4,7325195
"33308",3,2203456
"33309",1,535466
"33310",22,1782675
"33311",13,8272076
"33312",16,1065926
"33313",9,3638286
"33314",11,3608285
"33315",7,3595385
"33316",4,9146856
"33317",7,5441446
"33318",23,2000226
"33319",21,8226075
"33320",25,2334686
"33321",24,8767546
"33322",23,1604406
"33323",20,2365796
"33324",7,3520596
"33325",10,1474716
"33326",1,5944146
"33327",24,8455316
"33328",19,9874975
"33329",11,2691246
"33330",8,792616
"33331",3,5438666
"33332",25,5784036
"33333",4,7882166
"33334",23,6544516
"33335",21,3810575
"33336",23,1114407
"33337",2,4735696
"33338",20,1027956
"33339",2,2626096
"33340",29,4903375
"33341",1,3968606
"33342",16,4474075
"33343",21,8189985
"33344",13,1360776
"33345",22,8769196
"33346",21,2291576
"33347",11,8520066
"33348",3,6072636
"33349",4,5781665
"33350",27,9784416
"33351",20,5352875
"33352",18,5387295
"33353",6,9669516
"33354",23,1126485
"33355",25,1372146
"33356",23,3423436
"33357",6,6339556
"33358",3,1690086
"33359",16,3452826
"33360",22,4758846
"33361",25,8356546
"33362",2,6139806
"33363",4,6585066
"33364",13,4525676
"33365",23,9392307
"33366",29,8990995
"33367",4,6963876
"33368",7,6804495
"33369",25,5933495
"33370",21,2060475
"33371",26,2890175
"33372",13,9223066
"33373",11,6346866
"33374",29,6902036
"33375",28,9411326
"33376",25,8495396
"33377",23,6168506
"33378",14,2005786
"33379",16,3709175
"33380",23,7594476
"33381",25,3802375
"33382",13,2221776
"33383",1,9240695
"33384",3,9144786
"33385",11,6918785
"33386",2,8246895
"33387",24,5310566
"33388",29,3615775
"33389",12,4848306
"33390",7,1389816
"33391",11,1425826
"33392",24,8516326
"33393",11,7180036
"33394",4,8587485
"33395",24,3391795
"33396",27,417116
"33397",2,7746496
"33398",14,2990686
"33399",21,7976136
"33400",12,6824866
"33401",16,537626
"33402",6,1694936
"33403",29,9480966
"33404",20,7700786
"33405",12,1676426
"33406",24,3971785
"33407",8,4815086
"33408",7,3930296
"33409",23,6802156
"33410",11,4455085
"33411",3,6263326
"33412",29,2524006
"33413",15,682236
"33414",23,1371375
"33415",23,3440786
"33416",13,3061776
"33417",11,1960086
"33418",16,4747375
"33419",11,2300206
"33420",11,2945606
"33421",13,945865
"33422",23,3822836
"33423",25,1434346
"33424",7,2215306
"33425",12,5521756
"33426",29,8692086
"33427",13,9377276
"33428",10,3953765
"33429",1,5155426
"33430",27,3808765
"33431",2,7660106
"33432",29,2160876
"33433",29,8467526
"33434",25,8439176
"33435",18,6604095
"33436",4,9774456
"33437",16,4369296
"33438",16,2555786
"33439",25,4128475
"33440",3,6255195
"33441",23,5315856
"33442",3,5082006
"33443",12,66285
"33444",1,9669126
"33445",20,1123206
"33446",24,3499095
"33447",14,5527206
"33448",4,7896526
"33449",18,3842826
"33450",2,2147136
"33451",1,187266
"33452",11,6676107
"33453",21,7067666
"33454",24,5166986
"33455",11,5866846
"33456",20,1930916
"33457",8,8447256
"33458",23,9775395
"33459",21,8529086
"33460",3,1803116
"33461",20,4786995
"33462",22,5809995
"33463",25,5307306
"33464",25,6965385
"33465",29,7094006
"33466",7,2857985
"33467",27,8786656
"33468",29,5875226
"33469",26,1190595
"33470",14,5455676
"33471",13,2539376
"33472",14,8919896
"33473",23,1866766
"33474",3,290885
"33475",1,6679626
"33476",23,2822196
"33477",26,6078895
"33478",10,1704765
"33479",20,6778846
"33480",17,2113285
"33481",21,9875606
"33482",11,9698546
"33483",4,8464986
"33484",25,5035666
"33485",11,5983596
"33486",20,1890716
"33487",8,3875276
"33488",1,2371007
"33489",1,6373316
"33490",22,3233985
"33491",13,2084575
"33492",15,371236
"33493",6,4190295
"33494",17,6926985
"33495",20,8038275
"33496",26,7353996
"33497",3,8708486
"33498",23,4966375
"33499",25,8745066
"33500",13,5838076
"33501",13,4605476
"33502",16,3219986
"33503",13,745775
"33504",3,2498865
"33505",7,1283196
"33506",1,6426695
"33507",29,1282956
"33508",13,7658676
"33509",21,8308806
"33510",7,514126
"33511",29,3189536
"33512",24,7868275
"33513",26,370236
"33514",19,5172586
"33515",21,8079375
"33516",25,728966
"33517",25,7248275
"33518",21,306276
"33519",16,3063696
"33520",26,8224795
"33521",9,2674386
"33522",3,6069936
"33523",28,1034236
"33524",2,2254295
"33525",22,686595
"33526",9,5784186
"33527",25,5850685
"33528",6,6907546
"33529",29,650885
"33530",9,2096086
"33531",16,3257206
"33532",3,364156
"33533",29,8679686
"33534",18,1942826
"33535",16,3934906
"33536",16,735816
"33537",3,5224496
"33538",1,7248356
"33539",2,7938007
"33540",2,3699126
"33541",13,6676176
"33542",27,8355685
"33543",21,9317666
"33544",1,8766556
"33545",4,183475
"33546",26,7678056
"33547",4,7686416
"33548",25,7128356
"33549",9,8363976
"33550",22,1662666
"33551",27,8347207
"33552",1,9059875
"33553",25,3950206
"33554",29,5101475
"33555",24,8398336
"33556",11,8384306
"33557",4,8658616
"33558",3,773675
"33559",14,5056866
"33560",13,8020166
"33561",16,3050426
"33562",16,2536866
"33563",25,9170396
"33564",29,8898696
"33565",14,8681407
"33566",3,9713526
"33567",1,7699786
"33568",25,6655665
"33569",21,9186686
"33570",26,9301207
"33571",3,1858926
"33572",20,3658756
"33573",20,7457585
"33574",14,9485116
"33575",16,1387136
"33576",26,9130776
"33577",1,6490206
"33578",3,5666307
"33579",21,2330395
"33580",25,2017286
"33581",24,8996106
"33582",13,960826
"33583",16,1742976
"33584",24,9669195
"33585",13,8304475
"33586",24,7989486
"33587",26,2363776
"33588",24,5931156
"33589",25,8596595
"33590",21,3792856
"33591",21,6905326
"33592",21,119836
"33593",6,4638636
"33594",13,209376
"33595",16,4516116
"33596",27,8009606
"33597",29,8775895
"33598",24,9760836
"33599",30,6349226
"33600",25,5295126
"33601",24,8909665
"33602",2,7313436
"33603",3,458246
"33604",2,3850007
"33605",14,3895575
"33606",29,1145326
"33607",16,6924495
"33608",29,4451206
"33609",24,9004795
"33610",6,4212985
"33611",4,5205095
"33612",16,5947826
"33613",29,2882676
"33614",27,8791366
"33615",18,606706
"33616",4,3761765
"33617",20,1287796
"33618",29,2410375
"33619",1,2735006
"33620",23,136536
"33621",2,6167796
"33622",4,843307
"33623",18,6127285
"33624",10,5374716
"33625",3,2215126
"33626",14,8378646
"33627",1,438086
"33628",6,655936
"33629",12,366385
"33630",25,2843206
"33631",21,248756
"33632",11,6619046
"33633",25,524106
"33634",2,1254836
"33635",4,632475
"33636",23,7973286
"33637",29,7257565
"33638",4,2615096
"33639",29,1846336
"33640",13,8807375
"33641",20,4574286
"33642",16,8886166
"33643",24,2746666
"33644",6,47575
"33645",21,2602795
"33646",16,1675375
"33647",5,1584306
"33648",12,2043085
"33649",18,8638416
"33650",29,8979686
"33651",27,2021906
"33652",29,2202965
"33653",14,1591686
"33654",1,1172665
"33655",20,2149796
"33656",14,6457416
"33657",16,7559596
"33658",16,3401986
"33659",2,7234686
"33660",21,4579596
"33661",29,9178836
"33662",28,6080975
"33663",27,6588606
"33664",16,995336
"33665",3,5019486
"33666",21,6239475
"33667",24,2932575
"33668",16,2991007
"33669",21,5904595
"33670",2,9429836
"33671",13,1557965
"33672",22,2636346
"33673",29,4739656
"33674",22,7757586
"33675",23,4851766
"33676",1,5366685
"33677",23,5765216
"33678",16,1334136
"33679",13,9886076
"33680",16,6515206
"33681",9,8315386
"33682",9,5633196
"33683",21,110556
"33684",21,4181766
"33685",16,2456275
"33686",24,9828986
"33687",16,2555375
"33688",18,1744326
"33689",26,1338495
"33690",25,9473896
"33691",7,1873975
"33692",21,69396
"33693",21,9448256
"33694",13,5015775
"33695",7,2765295
"33696",29,7297575
"33697",18,760756
"33698",3,2585756
"33699",20,2056266
"33700",1,2222266
"33701",29,2170696
"33702",16,7174375
"33703",7,8553706
"33704",21,9529007
"33705",2,2751066
"33706",21,8259916
"33707",25,4938026
"33708",1,2318396
"33709",16,6331506
"33710",7,8046166
"33711",12,4342676
"33712",21,1882075
"33713",4,4218965
"33714",8,4152407
"33715",20,2655006
"33716",29,2736785
"33717",17,7353285
"33718",28,3054236
"33719",21,3899296
"33720",1,5414526
"33721",1,2043786
"33722",18,8508416
"33723",23,3657256
"33724",28,6906726
"33725",29,8145456
"33726",4,9301185
"33727",18,8851396
"33728",29,8143186
"33729",3,223296
"33730",2,5342996
"33731",4,1567266
"33732",4,8655396
"33733",25,4192685
"33734",15,4934726
"33735",20,4401516
"33736",21,8949395
"33737",21,6929496
"33738",19,1025895
"33739",29,9712796
"33740",29,7645946
"33741",21,9038356
"33742",11,4749886
"33743",13,4500976
"33744",7,8779175
"33745",4,7467156
"33746",6,6998506
"33747",12,1702636
"33748",10,4571095
"33749",20,9483606
"33750",25,6685886
"33751",13,6296366
"33752",25,647775
"33753",3,884426
"33754",16,2194636
"33755",18,6662626
"33756",1,102526
"33757",7,7574276
"33758",13,9888175
"33759",24,1580476
"33760",1,7333016
"33761",6,5174965
"33762",18,6027926
"33763",3,3556966
"33764",13,2470206
"33765",25,7923506
"33766",9,1245186
"33767",24,7005075
"33768",23,325026
"33769",20,706906
"33770",12,300706
"33771",11,9419836
"33772",1,18646
"33773",25,2744646
"33774",29,9369895
"33775",10,4404865
"33776",1,2218546
"33777",23,1088906
"33778",18,6187295
"33779",24,1235407
"33780",16,7618896
"33781",18,7120965
"33782",21,8318876
"33783",16,1460616
"33784",7,3606585
"33785",19,7667275
"33786",20,4713356
"33787",11,1145796
"33788",6,3372856
"33789",27,2991656
"33790",23,4281076
"33791",13,9513575
"33792",10,6876126
"33793",2,4526556
"33794",20,7011116
"33795",6,9450946
"33796",18,9265075
"33797",1,713016
"33798",25,2376195
"33799",19,9946275
"33800",7,2306616
"33801",13,6709066
"33802",7,2397326
"33803",29,7848196
"33804",1,3764566
"33805",29,1079685
"33806",22,440876
"33807",28,4653236
"33808",3,4411796
"33809",12,7190096
"33810",25,1198326
"33811",16,4842696
"33812",4,701106
"33813",25,168956
"33814",25,5491696
"33815",2,6726576
"33816",11,7284665
"33817",25,6320856
"33818",9,8976086
"33819",25,4438785
"33820",2,5950756
"33821",23,2524916
"33822",13,4282836
"33823",25,6252395
"33824",18,3269585
"33825",3,4428346
"33826",16,2811986
"33827",6,5759926
"33828",16,4844785
"33829",20,3515416
"33830",23,1309366
"33831",29,5159716
"33832",2,1898885
"33833",23,9672676
"33834",18,4666695
"33835",20,7668036
"33836",12,3314356
"33837",11,3157375
"33838",29,1050207
"33839",27,7929116
"33840",20,175696
"33841",21,8010006
"33842",4,5153616
"33843",7,9722496
"33844",11,8575406
"33845",13,1939766
"33846",29,4250346
"33847",12,597495
"33848",26,1965526
"33849",12,5316395
"33850",12,6821456
"33851",28,1684236
"33852",11,9900085
"33853",25,6785426
"33854",13,8508276
"33855",29,6887336
"33856",23,51956
"33857",20,1389686
"33858",3,3849796
"33859",2,4424216
"33860",17,4773285
"33861",4,4503675
"33862",13,9112275
"33863",21,1454866
"33864",25,6656216
"33865",12,3803695
"33866",10,9428716
"33867",29,6026696
"33868",25,4864375
"33869",7,8701495
"33870",10,3912095
"33871",13,5163076
"33872",25,6199866
"33873",29,2803665
"33874",28,2933236
"33875",1,6413566
"33876",20,6603256
"33877",1,6574696
"33878",23,3404536
"33879",23,6555636
"33880",7,1475836
"33881",24,777266
"33882",2,5788656
"33883",5,8964426
"33884",12,1091456
"33885",18,8713516
"33886",1,3427975
"33887",18,1855195
"33888",17,7612285
"33889",29,3638496
"33890",29,5674126
"33891",27,1137475
"33892",13,6113076
"33893",11,411485
"33894",3,692696
"33895",1,3724566
"33896",21,9376246
"33897",25,6581126
"33898",29,1354516
"33899",1,7613306
"33900",16,2222916
"33901",16,903896
"33902",13,6993656
"33903",20,9317595
"33904",24,6274066
"33905",25,4293256
"33906",9,845386
"33907",16,4553985
"33908",11,2515556
"33909",6,3160256
"33910",27,8113816
"33911",22,7728686
"33912",11,140206
"33913",3,6000575
"33914",23,5977236
"33915",21,4276746
"33916",11,725536
"33917",11,1989656
"33918",25,5036207
"33919",29,2225326
"33920",29,6681007
"33921",21,4064185
"33922",18,9059585
"33923",25,1095307
"33924",25,6730575
"33925",16,3191085
"33926",22,3838085
"33927",24,9889176
"33928",3,9386965
"33929",22,3488586
"33930",11,5010146
"33931",6,5491136
"33932",11,8922996
"33933",3,2420246
"33934",16,6649495
"33935",24,1447995
"33936",11,2524706
"33937",2,4732496
"33938",13,4078376
"33939",29,2499686
"33940",23,666575
"33941",11,7437646
"33942",1,2620436
"33943",16,8950375
"33944",29,1353356
"33945",21,1700666
"33946",4,4688156
"33947",4,968565
"33948",25,6273475
"33949",13,7647276
"33950",6,6418836
"33951",29,8231085
"33952",7,962595
"33953",13,9992076
"33954",29,1273166
"33955",20,2709046
"33956",7,4165476
"33957",22,1119776
"33958",24,9610226
"33959",24,7201626
"33960",4,1564475
"33961",25,3419226
"33962",7,5188356
"33963",25,2579926
"33964",1,2057996
"33965",14,9397786
"33966",21,7761306
"33967",11,6727536
"33968",3,3632746
"33969",4,7216596
"33970",11,2065676
"33971",21,5671916
"33972",13,8161885
"33973",6,1048066
"33974",28,3569875
"33975",29,3094386
"33976",26,4773796
"33977",23,9420626
"33978",3,4321636
"33979",1,1522606
"33980",1,1246926
"33981",9,3662196
"33982",15,928346
"33983",5,6631506
"33984",7,562595
"33985",24,2525395
"33986",11,4688246
"33987",20,3208186
"33988",13,3728676
"33989",16,1316816
"33990",30,1427886
"33991",1,261286
"33992",18,8378826
"33993",21,2933326
"33994",3,2495006
"33995",1,9713646
"33996",1,4981295
"33997",3,7853966
"33998",25,5218475
"33999",6,4195056
"34000",11,8835675
"34001",16,9377386
"34002",20,4852406
"34003",20,4440195
"34004",3,1890506
"34005",27,9844416
"34006",13,3901776
"34007",1,8243706
"34008",28,6788146
"34009",29,5559695
"34010",23,2308575
"34011",7,1618675
"34012",21,7062736
"34013",13,7497595
"34014",29,8538895
"34015",8,9093516
"34016",23,9983386
"34017",23,6636566
"34018",3,9816775
"34019",4,1196446
"34020",29,6274436
"34021",13,5609076
"34022",2,1658476
"34023",18,4803095
"34024",23,7520536
"34025",13,3052576
"34026",7,5213366
"34027",28,7460426
"34028",21,6396107
"34029",25,7093196
"34030",7,3349495
"34031",25,3110076
"34032",25,6436456
"34033",22,6597846
"34034",24,405485
"34035",23,5069696
"34036",5,7256175
"34037",1,2276516
"34038",25,9655416
"34039",23,5016066
"34040",16,3274316
"34041",6,421416
"34042",1,6355086
"34043",18,6611675
"34044",9,3755986
"34045",25,7346786
"34046",20,374456
"34047",4,1270176
"34048",24,9053626
"34049",11,3457346
"34050",1,9077475
"34051",25,3213466
"34052",15,1736826
"34053",20,6935546
"34054",14,2193995
"34055",29,1341336
"34056",3,1602486
"34057",1,144186
"34058",16,2733766
"34059",3,8421086
"34060",25,4162306
"34061",1,4864396
"34062",25,6446056
"34063",21,6890296
"34064",28,618726
"34065",26,6129895
"34066",18,317646
"34067",22,6613795
"34068",20,9226595
"34069",13,6112895
"34070",21,7159276
"34071",24,1103575
"34072",1,5809006
"34073",25,1150286
"34074",21,4248395
"34075",6,1519786
"34076",1,9940195
"34077",24,4440566
"34078",12,2605875
"34079",13,4617375
"34080",25,8745675
"34081",29,8978346
"34082",23,1461696
"34083",1,4924906
"34084",4,8756156
"34085",20,8096236
"34086",25,7549196
"34087",13,8046076
"34088",15,345586
"34089",11,1310146
"34090",30,4627886
"34091",26,3390595
"34092",23,6003726
"34093",25,5514407
"34094",11,8143626
"34095",13,5783676
"34096",2,151356
"34097",16,6064826
"34098",3,3896156
"34099",12,9015095
"34100",25,3496586
"34101",21,2996126
"34102",19,4515895
"34103",24,5625686
"34104",16,8302196
"34105",7,9911085
"34106",26,859676
"34107",22,2888285
"34108",4,5776936
"34109",7,9894585
"34110",3,6137975
"34111",13,989975
"34112",28,7984236
"34113",28,9334236
"34114",20,220446
"34115",24,8463006
"34116",29,8407026
"34117",15,584726
"34118",1,389575
"34119",29,2934736
"34120",16,4558796
"34121",24,3173656
"34122",12,8924766
"34123",11,2212756
"34124",14,9270576
"34125",1,5706865
"34126",1,4011785
"34127",6,465906
"34128",29,5935046
"34129",9,4946086
"34130",8,8921865
"34131",26,3181107
"34132",25,407886
"34133",21,7489985
"34134",24,9674276
"34135",1,7093716
"34136",23,3766595
"34137",1,7904066
"34138",29,3889466
"34139",13,9875656
"34140",28,9729495
"34141",23,4472175
"34142",29,3606666
"34143",1,8652665
"34144",19,5720975
"34145",24,6446516
